Force (N),Position (mm),Strain (%),Stress (MPa)
1380,4.41,4.41,3.42
1380,4.41,4.41,3.42
1380,4.41,4.41,3.42
1380,4.41,4.41,3.43
1380,4.41,4.41,3.43
1380,4.41,4.41,3.43
1380,4.41,4.41,3.43
1380,4.41,4.41,3.43
1380,4.42,4.42,3.43
1380,4.42,4.42,3.43
1380,4.42,4.42,3.43
1390,4.42,4.42,3.43
1390,4.42,4.42,3.43
1390,4.42,4.42,3.44
1390,4.42,4.42,3.44
1390,4.42,4.42,3.44
1390,4.43,4.43,3.44
1390,4.43,4.43,3.44
1390,4.43,4.43,3.44
1390,4.43,4.43,3.44
1390,4.43,4.43,3.44
1390,4.43,4.43,3.44
1390,4.43,4.43,3.44
1390,4.43,4.43,3.45
1390,4.44,4.44,3.45
1390,4.44,4.44,3.45
1390,4.44,4.44,3.45
1390,4.44,4.44,3.45
1390,4.44,4.44,3.45
1390,4.44,4.44,3.45
1390,4.44,4.44,3.45
1390,4.44,4.44,3.45
1390,4.44,4.44,3.45
1390,4.45,4.45,3.46
1390,4.45,4.45,3.46
1390,4.45,4.45,3.46
1400,4.45,4.45,3.46
1400,4.45,4.45,3.46
1400,4.45,4.45,3.46
1400,4.45,4.45,3.46
1400,4.45,4.45,3.46
1400,4.46,4.46,3.46
1400,4.46,4.46,3.47
1400,4.46,4.46,3.47
1400,4.46,4.46,3.47
1400,4.46,4.46,3.47
1400,4.46,4.46,3.47
1400,4.46,4.46,3.47
1400,4.46,4.46,3.47
1400,4.46,4.46,3.47
1400,4.47,4.47,3.47
1400,4.47,4.47,3.47
1400,4.47,4.47,3.47
1400,4.47,4.47,3.48
1400,4.47,4.47,3.48
1400,4.47,4.47,3.48
1400,4.47,4.47,3.48
1400,4.47,4.47,3.48
1400,4.48,4.48,3.48
1400,4.48,4.48,3.48
1410,4.48,4.48,3.48
1410,4.48,4.48,3.48
1410,4.48,4.48,3.48
1410,4.48,4.48,3.48
1410,4.48,4.48,3.49
1410,4.48,4.48,3.49
1410,4.49,4.49,3.49
1410,4.49,4.49,3.49
1410,4.49,4.49,3.49
1410,4.49,4.49,3.49
1410,4.49,4.49,3.49
1410,4.49,4.49,3.49
1410,4.49,4.49,3.49
1410,4.49,4.49,3.49
1410,4.50,4.50,3.50
1410,4.50,4.50,3.50
1410,4.50,4.50,3.50
1410,4.50,4.50,3.50
1410,4.50,4.50,3.50
1410,4.50,4.50,3.50
1410,4.50,4.50,3.50
1410,4.50,4.50,3.50
1410,4.50,4.50,3.50
1410,4.51,4.51,3.50
1410,4.51,4.51,3.50
1410,4.51,4.51,3.51
1420,4.51,4.51,3.51
1420,4.51,4.51,3.51
1420,4.51,4.51,3.51
1420,4.51,4.51,3.51
1420,4.51,4.51,3.51
1420,4.52,4.52,3.51
1420,4.52,4.52,3.51
1420,4.52,4.52,3.51
1420,4.52,4.52,3.51
1420,4.52,4.52,3.52
1420,4.52,4.52,3.52
1420,4.52,4.52,3.52
1420,4.52,4.52,3.52
1420,4.52,4.52,3.52
1420,4.53,4.53,3.52
1420,4.53,4.53,3.52
1420,4.53,4.53,3.53
1420,4.53,4.53,3.53
1420,4.53,4.53,3.52
1420,4.53,4.53,3.53
1420,4.53,4.53,3.53
1420,4.53,4.53,3.53
1420,4.54,4.54,3.53
1420,4.54,4.54,3.53
1420,4.54,4.54,3.53
1430,4.54,4.54,3.53
1430,4.54,4.54,3.53
1430,4.54,4.54,3.54
1430,4.54,4.54,3.54
1430,4.54,4.54,3.54
1430,4.55,4.55,3.54
1430,4.55,4.55,3.54
1430,4.55,4.55,3.54
1430,4.55,4.55,3.54
1430,4.55,4.55,3.54
1430,4.55,4.55,3.54
1430,4.55,4.55,3.54
1430,4.55,4.55,3.55
1430,4.56,4.56,3.55
1430,4.56,4.56,3.55
1430,4.56,4.56,3.55
1430,4.56,4.56,3.55
1430,4.56,4.56,3.55
1430,4.56,4.56,3.55
1430,4.56,4.56,3.55
1430,4.56,4.56,3.55
1430,4.56,4.56,3.55
1430,4.57,4.57,3.55
1430,4.57,4.57,3.56
1440,4.57,4.57,3.56
1440,4.57,4.57,3.56
1440,4.57,4.57,3.56
1440,4.57,4.57,3.56
1440,4.57,4.57,3.56
1440,4.57,4.57,3.56
1440,4.58,4.58,3.56
1440,4.58,4.58,3.56
1440,4.58,4.58,3.57
1440,4.58,4.58,3.57
1440,4.58,4.58,3.57
1440,4.58,4.58,3.57
1440,4.58,4.58,3.57
1440,4.58,4.58,3.57
1440,4.59,4.59,3.57
1440,4.59,4.59,3.57
1440,4.59,4.59,3.57
1440,4.59,4.59,3.58
1440,4.59,4.59,3.58
1440,4.59,4.59,3.58
1440,4.59,4.59,3.58
1440,4.59,4.59,3.58
1440,4.59,4.59,3.58
1450,4.60,4.60,3.58
1450,4.60,4.60,3.58
1450,4.60,4.60,3.58
1450,4.60,4.60,3.59
1450,4.60,4.60,3.59
1450,4.60,4.60,3.59
1450,4.60,4.60,3.59
1450,4.60,4.60,3.59
1450,4.61,4.61,3.59
1450,4.61,4.61,3.59
1450,4.61,4.61,3.59
1450,4.61,4.61,3.60
1450,4.61,4.61,3.60
1450,4.61,4.61,3.60
1450,4.61,4.61,3.60
1450,4.61,4.61,3.60
1450,4.61,4.61,3.60
1450,4.62,4.62,3.60
1450,4.62,4.62,3.60
1450,4.62,4.62,3.61
1450,4.62,4.62,3.61
1450,4.62,4.62,3.61
1450,4.62,4.62,3.61
1460,4.62,4.62,3.61
1460,4.62,4.62,3.61
1460,4.63,4.63,3.61
1460,4.63,4.63,3.61
1460,4.63,4.63,3.61
1460,4.63,4.63,3.61
1460,4.63,4.63,3.62
1460,4.63,4.63,3.62
1460,4.63,4.63,3.62
1460,4.63,4.63,3.62
1460,4.64,4.64,3.62
1460,4.64,4.64,3.62
1460,4.64,4.64,3.62
1460,4.64,4.64,3.62
1460,4.64,4.64,3.62
1460,4.64,4.64,3.62
1460,4.64,4.64,3.63
1460,4.64,4.64,3.63
1460,4.65,4.65,3.63
1460,4.65,4.65,3.63
1460,4.65,4.65,3.63
1460,4.65,4.65,3.63
1470,4.65,4.65,3.63
1470,4.65,4.65,3.64
1470,4.65,4.65,3.63
1470,4.65,4.65,3.64
1470,4.65,4.65,3.64
1470,4.66,4.66,3.64
1470,4.66,4.66,3.64
1470,4.66,4.66,3.64
1470,4.66,4.66,3.64
1470,4.66,4.66,3.64
1470,4.66,4.66,3.64
1470,4.66,4.66,3.65
1470,4.66,4.66,3.65
1470,4.67,4.67,3.65
1470,4.67,4.67,3.65
1470,4.67,4.67,3.65
1470,4.67,4.67,3.65
1470,4.67,4.67,3.65
1470,4.67,4.67,3.65
1470,4.67,4.67,3.65
1470,4.67,4.67,3.65
1480,4.68,4.68,3.66
1480,4.68,4.68,3.66
1480,4.68,4.68,3.66
1480,4.68,4.68,3.66
1480,4.68,4.68,3.66
1480,4.68,4.68,3.66
1480,4.68,4.68,3.67
1480,4.68,4.68,3.67
1480,4.68,4.68,3.67
1480,4.69,4.69,3.67
1480,4.69,4.69,3.67
1480,4.69,4.69,3.67
1480,4.69,4.69,3.67
1480,4.69,4.69,3.67
1480,4.69,4.69,3.68
1480,4.69,4.69,3.68
1480,4.69,4.69,3.68
1480,4.70,4.70,3.68
1480,4.70,4.70,3.68
1490,4.70,4.70,3.68
1490,4.70,4.70,3.68
1490,4.70,4.70,3.68
1490,4.70,4.70,3.68
1490,4.70,4.70,3.69
1490,4.70,4.70,3.69
1490,4.71,4.71,3.69
1490,4.71,4.71,3.69
1490,4.71,4.71,3.69
1490,4.71,4.71,3.69
1490,4.71,4.71,3.69
1490,4.71,4.71,3.69
1490,4.71,4.71,3.70
1490,4.71,4.71,3.69
1490,4.71,4.71,3.70
1490,4.72,4.72,3.70
1490,4.72,4.72,3.70
1490,4.72,4.72,3.70
1490,4.72,4.72,3.70
1490,4.72,4.72,3.70
1490,4.72,4.72,3.70
1490,4.72,4.72,3.70
1490,4.72,4.72,3.70
1500,4.73,4.73,3.71
1500,4.73,4.73,3.71
1500,4.73,4.73,3.71
1500,4.73,4.73,3.71
1500,4.73,4.73,3.71
1500,4.73,4.73,3.71
1500,4.73,4.73,3.71
1500,4.73,4.73,3.72
1500,4.74,4.74,3.72
1500,4.74,4.74,3.72
1500,4.74,4.74,3.72
1500,4.74,4.74,3.72
1500,4.74,4.74,3.72
1500,4.74,4.74,3.72
1500,4.74,4.74,3.72
1500,4.74,4.74,3.73
1500,4.74,4.74,3.73
1500,4.75,4.75,3.73
1500,4.75,4.75,3.73
1500,4.75,4.75,3.73
1510,4.75,4.75,3.73
1510,4.75,4.75,3.73
1510,4.75,4.75,3.73
1510,4.75,4.75,3.74
1510,4.75,4.75,3.74
1510,4.76,4.76,3.74
1510,4.76,4.76,3.74
1510,4.76,4.76,3.74
1510,4.76,4.76,3.74
1510,4.76,4.76,3.74
1510,4.76,4.76,3.74
1510,4.76,4.76,3.74
1510,4.76,4.76,3.74
1510,4.77,4.77,3.75
1510,4.77,4.77,3.75
1510,4.77,4.77,3.75
1510,4.77,4.77,3.75
1510,4.77,4.77,3.75
1510,4.77,4.77,3.75
1510,4.77,4.77,3.75
1510,4.77,4.77,3.75
1520,4.77,4.77,3.76
1520,4.78,4.78,3.76
1520,4.78,4.78,3.76
1520,4.78,4.78,3.76
1520,4.78,4.78,3.76
1520,4.78,4.78,3.76
1520,4.78,4.78,3.76
1520,4.78,4.78,3.76
1520,4.78,4.78,3.77
1520,4.79,4.79,3.77
1520,4.79,4.79,3.77
1520,4.79,4.79,3.77
1520,4.79,4.79,3.77
1520,4.79,4.79,3.77
1520,4.79,4.79,3.77
1520,4.79,4.79,3.77
1520,4.79,4.79,3.78
1520,4.80,4.80,3.78
1520,4.80,4.80,3.78
1530,4.80,4.80,3.78
1530,4.80,4.80,3.78
1530,4.80,4.80,3.78
1530,4.80,4.80,3.78
1530,4.80,4.80,3.79
1530,4.80,4.80,3.79
1530,4.80,4.80,3.79
1530,4.81,4.81,3.79
1530,4.81,4.81,3.79
1530,4.81,4.81,3.79
1530,4.81,4.81,3.79
1530,4.81,4.81,3.80
1530,4.81,4.81,3.80
1530,4.81,4.81,3.80
1530,4.81,4.81,3.80
1530,4.82,4.82,3.80
1530,4.82,4.82,3.80
1530,4.82,4.82,3.80
1530,4.82,4.82,3.80
1530,4.82,4.82,3.80
1540,4.82,4.82,3.81
1540,4.82,4.82,3.81
1540,4.82,4.82,3.81
1540,4.83,4.83,3.81
1540,4.83,4.83,3.81
1540,4.83,4.83,3.81
1540,4.83,4.83,3.81
1540,4.83,4.83,3.82
1540,4.83,4.83,3.82
1540,4.83,4.83,3.82
1540,4.83,4.83,3.82
1540,4.83,4.83,3.82
1540,4.84,4.84,3.82
1540,4.84,4.84,3.82
1540,4.84,4.84,3.82
1540,4.84,4.84,3.82
1540,4.84,4.84,3.83
1540,4.84,4.84,3.83
1550,4.84,4.84,3.83
1550,4.84,4.84,3.83
1550,4.85,4.85,3.83
1550,4.85,4.85,3.83
1550,4.85,4.85,3.83
1550,4.85,4.85,3.84
1550,4.85,4.85,3.84
1550,4.85,4.85,3.84
1550,4.85,4.85,3.84
1550,4.85,4.85,3.84
1550,4.86,4.86,3.84
1550,4.86,4.86,3.84
1550,4.86,4.86,3.84
1550,4.86,4.86,3.85
1550,4.86,4.86,3.85
1550,4.86,4.86,3.85
1550,4.86,4.86,3.85
1550,4.86,4.86,3.85
1550,4.86,4.86,3.85
1550,4.87,4.87,3.85
1550,4.87,4.87,3.85
1560,4.87,4.87,3.86
1560,4.87,4.87,3.86
1560,4.87,4.87,3.86
1560,4.87,4.87,3.86
1560,4.87,4.87,3.86
1560,4.87,4.87,3.86
1560,4.88,4.88,3.86
1560,4.88,4.88,3.86
1560,4.88,4.88,3.87
1560,4.88,4.88,3.87
1560,4.88,4.88,3.87
1560,4.88,4.88,3.87
1560,4.88,4.88,3.87
1560,4.88,4.88,3.87
1560,4.89,4.89,3.87
1560,4.89,4.89,3.88
1570,4.89,4.89,3.88
1570,4.89,4.89,3.88
1570,4.89,4.89,3.88
1570,4.89,4.89,3.88
1570,4.89,4.89,3.88
1570,4.89,4.89,3.89
1570,4.89,4.89,3.89
1570,4.90,4.90,3.89
1570,4.90,4.90,3.89
1570,4.90,4.90,3.89
1570,4.90,4.90,3.89
1570,4.90,4.90,3.89
1570,4.90,4.90,3.89
1570,4.90,4.90,3.90
1570,4.90,4.90,3.90
1570,4.91,4.91,3.90
1570,4.91,4.91,3.90
1570,4.91,4.91,3.90
1570,4.91,4.91,3.90
1570,4.91,4.91,3.90
1580,4.91,4.91,3.90
1580,4.91,4.91,3.91
1580,4.91,4.91,3.91
1580,4.92,4.92,3.91
1580,4.92,4.92,3.91
1580,4.92,4.92,3.91
1580,4.92,4.92,3.91
1580,4.92,4.92,3.92
1580,4.92,4.92,3.92
1580,4.92,4.92,3.92
1580,4.92,4.92,3.92
1580,4.92,4.92,3.92
1580,4.93,4.93,3.92
1580,4.93,4.93,3.92
1580,4.93,4.93,3.92
1580,4.93,4.93,3.92
1580,4.93,4.93,3.93
1580,4.93,4.93,3.93
1590,4.93,4.93,3.93
1590,4.93,4.93,3.93
1590,4.94,4.94,3.93
1590,4.94,4.94,3.93
1590,4.94,4.94,3.93
1590,4.94,4.94,3.94
1590,4.94,4.94,3.94
1590,4.94,4.94,3.94
1590,4.94,4.94,3.94
1590,4.94,4.94,3.94
1590,4.95,4.95,3.94
1590,4.95,4.95,3.95
1590,4.95,4.95,3.95
1590,4.95,4.95,3.95
1590,4.95,4.95,3.95
1590,4.95,4.95,3.95
1590,4.95,4.95,3.95
1590,4.95,4.95,3.95
1600,4.95,4.95,3.95
1600,4.96,4.96,3.95
1600,4.96,4.96,3.96
1600,4.96,4.96,3.96
1600,4.96,4.96,3.96
1600,4.96,4.96,3.96
1600,4.96,4.96,3.96
1600,4.96,4.96,3.96
1600,4.96,4.96,3.96
1600,4.97,4.97,3.97
1600,4.97,4.97,3.97
1600,4.97,4.97,3.97
1600,4.97,4.97,3.97
1600,4.97,4.97,3.97
1600,4.97,4.97,3.97
1600,4.97,4.97,3.98
1600,4.97,4.97,3.98
1600,4.98,4.98,3.98
1600,4.98,4.98,3.98
1610,4.98,4.98,3.98
1610,4.98,4.98,3.98
1610,4.98,4.98,3.98
1610,4.98,4.98,3.98
1610,4.98,4.98,3.99
1610,4.98,4.98,3.99
1610,4.98,4.98,3.99
1610,4.99,4.99,3.99
1610,4.99,4.99,3.99
1610,4.99,4.99,3.99
1610,4.99,4.99,3.99
1610,4.99,4.99,4.00
1610,4.99,4.99,4.00
1610,4.99,4.99,4.00
1610,4.99,4.99,4.00
1610,5.00,5.00,4.00
1620,5.00,5.00,4.00
1620,5.00,5.00,4.00
1620,5.00,5.00,4.00
1620,5.00,5.00,4.01
1620,5.00,5.00,4.01
1620,5.00,5.00,4.01
1620,5.00,5.00,4.01
1620,5.01,5.01,4.01
1620,5.01,5.01,4.01
1620,5.01,5.01,4.01
1620,5.01,5.01,4.02
1620,5.01,5.01,4.02
1620,5.01,5.01,4.02
1620,5.01,5.01,4.02
1620,5.01,5.01,4.02
1620,5.01,5.01,4.02
1620,5.02,5.02,4.02
1620,5.02,5.02,4.03
1620,5.02,5.02,4.03
1620,5.02,5.02,4.03
1630,5.02,5.02,4.03
1630,5.02,5.02,4.03
1630,5.02,5.02,4.03
1630,5.02,5.02,4.04
1630,5.03,5.03,4.04
1630,5.03,5.03,4.04
1630,5.03,5.03,4.04
1630,5.03,5.03,4.04
1630,5.03,5.03,4.04
1630,5.03,5.03,4.04
1630,5.03,5.03,4.04
1630,5.03,5.03,4.05
1630,5.04,5.04,4.05
1630,5.04,5.04,4.05
1630,5.04,5.04,4.05
1630,5.04,5.04,4.05
1630,5.04,5.04,4.05
1640,5.04,5.04,4.05
1640,5.04,5.04,4.06
1640,5.04,5.04,4.06
1640,5.04,5.04,4.06
1640,5.05,5.05,4.06
1640,5.05,5.05,4.06
1640,5.05,5.05,4.07
1640,5.05,5.05,4.07
1640,5.05,5.05,4.07
1640,5.05,5.05,4.07
1640,5.05,5.05,4.07
1640,5.05,5.05,4.07
1640,5.06,5.06,4.07
1640,5.06,5.06,4.07
1640,5.06,5.06,4.07
1640,5.06,5.06,4.08
1650,5.06,5.06,4.08
1650,5.06,5.06,4.08
1650,5.06,5.06,4.08
1650,5.06,5.06,4.08
1650,5.07,5.07,4.08
1650,5.07,5.07,4.08
1650,5.07,5.07,4.09
1650,5.07,5.07,4.09
1650,5.07,5.07,4.09
1650,5.07,5.07,4.09
1650,5.07,5.07,4.09
1650,5.07,5.07,4.09
1650,5.07,5.07,4.09
1650,5.08,5.08,4.10
1650,5.08,5.08,4.10
1650,5.08,5.08,4.10
1650,5.08,5.08,4.10
1650,5.08,5.08,4.10
1660,5.08,5.08,4.10
1660,5.08,5.08,4.10
1660,5.08,5.08,4.11
1660,5.09,5.09,4.11
1660,5.09,5.09,4.11
1660,5.09,5.09,4.11
1660,5.09,5.09,4.11
1660,5.09,5.09,4.11
1660,5.09,5.09,4.11
1660,5.09,5.09,4.12
1660,5.09,5.09,4.12
1660,5.10,5.10,4.12
1660,5.10,5.10,4.12
1660,5.10,5.10,4.12
1660,5.10,5.10,4.12
1660,5.10,5.10,4.13
1660,5.10,5.10,4.13
1660,5.10,5.10,4.13
1670,5.10,5.10,4.13
1670,5.10,5.10,4.13
1670,5.11,5.11,4.13
1670,5.11,5.11,4.13
1670,5.11,5.11,4.13
1670,5.11,5.11,4.14
1670,5.11,5.11,4.14
1670,5.11,5.11,4.14
1670,5.11,5.11,4.14
1670,5.11,5.11,4.14
1670,5.12,5.12,4.14
1670,5.12,5.12,4.15
1670,5.12,5.12,4.15
1670,5.12,5.12,4.15
1670,5.12,5.12,4.15
1670,5.12,5.12,4.15
1680,5.12,5.12,4.15
1680,5.12,5.12,4.15
1680,5.13,5.13,4.16
1680,5.13,5.13,4.16
1680,5.13,5.13,4.16
1680,5.13,5.13,4.16
1680,5.13,5.13,4.16
1680,5.13,5.13,4.17
1680,5.13,5.13,4.17
1680,5.13,5.13,4.17
1680,5.13,5.13,4.17
1680,5.14,5.14,4.17
1680,5.14,5.14,4.17
1680,5.14,5.14,4.17
1680,5.14,5.14,4.18
1680,5.14,5.14,4.18
1690,5.14,5.14,4.18
1690,5.14,5.14,4.18
1690,5.14,5.14,4.18
1690,5.15,5.15,4.18
1690,5.15,5.15,4.18
1690,5.15,5.15,4.18
1690,5.15,5.15,4.19
1690,5.15,5.15,4.19
1690,5.15,5.15,4.19
1690,5.15,5.15,4.19
1690,5.15,5.15,4.19
1690,5.16,5.16,4.19
1690,5.16,5.16,4.20
1690,5.16,5.16,4.20
1690,5.16,5.16,4.20
1690,5.16,5.16,4.20
1690,5.16,5.16,4.20
1700,5.16,5.16,4.20
1700,5.16,5.16,4.21
1700,5.16,5.16,4.21
1700,5.17,5.17,4.21
1700,5.17,5.17,4.21
1700,5.17,5.17,4.21
1700,5.17,5.17,4.21
1700,5.17,5.17,4.21
1700,5.17,5.17,4.22
1700,5.17,5.17,4.22
1700,5.17,5.17,4.22
1700,5.18,5.18,4.22
1700,5.18,5.18,4.22
1700,5.18,5.18,4.22
1700,5.18,5.18,4.22
1700,5.18,5.18,4.22
1710,5.18,5.18,4.23
1710,5.18,5.18,4.23
1710,5.18,5.18,4.23
1710,5.19,5.19,4.23
1710,5.19,5.19,4.23
1710,5.19,5.19,4.24
1710,5.19,5.19,4.24
1710,5.19,5.19,4.24
1710,5.19,5.19,4.24
1710,5.19,5.19,4.24
1710,5.19,5.19,4.24
1710,5.19,5.19,4.25
1710,5.20,5.20,4.25
1710,5.20,5.20,4.25
1710,5.20,5.20,4.25
1710,5.20,5.20,4.25
1720,5.20,5.20,4.25
1720,5.20,5.20,4.26
1720,5.20,5.20,4.26
1720,5.20,5.20,4.26
1720,5.21,5.21,4.26
1720,5.21,5.21,4.26
1720,5.21,5.21,4.26
1720,5.21,5.21,4.26
1720,5.21,5.21,4.27
1720,5.21,5.21,4.27
1720,5.21,5.21,4.27
1720,5.21,5.21,4.27
1720,5.22,5.22,4.27
1720,5.22,5.22,4.27
1720,5.22,5.22,4.27
1730,5.22,5.22,4.28
1730,5.22,5.22,4.28
1730,5.22,5.22,4.28
1730,5.22,5.22,4.28
1730,5.22,5.22,4.28
1730,5.22,5.22,4.29
1730,5.23,5.23,4.29
1730,5.23,5.23,4.29
1730,5.23,5.23,4.29
1730,5.23,5.23,4.29
1730,5.23,5.23,4.29
1730,5.23,5.23,4.29
1730,5.23,5.23,4.30
1730,5.23,5.23,4.30
1730,5.24,5.24,4.30
1730,5.24,5.24,4.30
1740,5.24,5.24,4.30
1740,5.24,5.24,4.30
1740,5.24,5.24,4.31
1740,5.24,5.24,4.31
1740,5.24,5.24,4.31
1740,5.24,5.24,4.31
1740,5.25,5.25,4.31
1740,5.25,5.25,4.31
1740,5.25,5.25,4.32
1740,5.25,5.25,4.32
1740,5.25,5.25,4.32
1740,5.25,5.25,4.32
1740,5.25,5.25,4.32
1740,5.25,5.25,4.32
1740,5.25,5.25,4.32
1750,5.26,5.26,4.33
1750,5.26,5.26,4.33
1750,5.26,5.26,4.33
1750,5.26,5.26,4.33
1750,5.26,5.26,4.33
1750,5.26,5.26,4.33
1750,5.26,5.26,4.34
1750,5.26,5.26,4.34
1750,5.27,5.27,4.34
1750,5.27,5.27,4.34
1750,5.27,5.27,4.34
1750,5.27,5.27,4.34
1750,5.27,5.27,4.35
1750,5.27,5.27,4.35
1750,5.27,5.27,4.35
1760,5.27,5.27,4.35
1760,5.28,5.28,4.35
1760,5.28,5.28,4.35
1760,5.28,5.28,4.36
1760,5.28,5.28,4.36
1760,5.28,5.28,4.36
1760,5.28,5.28,4.36
1760,5.28,5.28,4.36
1760,5.28,5.28,4.37
1760,5.28,5.28,4.37
1760,5.29,5.29,4.37
1760,5.29,5.29,4.37
1760,5.29,5.29,4.37
1760,5.29,5.29,4.37
1770,5.29,5.29,4.38
1770,5.29,5.29,4.38
1770,5.29,5.29,4.38
1770,5.29,5.29,4.38
1770,5.30,5.30,4.38
1770,5.30,5.30,4.38
1770,5.30,5.30,4.39
1770,5.30,5.30,4.39
1770,5.30,5.30,4.39
1770,5.30,5.30,4.39
1770,5.30,5.30,4.39
1770,5.30,5.30,4.39
1770,5.31,5.31,4.40
1770,5.31,5.31,4.40
1770,5.31,5.31,4.40
1770,5.31,5.31,4.40
1780,5.31,5.31,4.40
1780,5.31,5.31,4.40
1780,5.31,5.31,4.40
1780,5.31,5.31,4.40
1780,5.31,5.31,4.40
1780,5.32,5.32,4.41
1780,5.32,5.32,4.41
1780,5.32,5.32,4.41
1780,5.32,5.32,4.41
1780,5.32,5.32,4.41
1780,5.32,5.32,4.42
1780,5.32,5.32,4.42
1780,5.32,5.32,4.42
1780,5.33,5.33,4.42
1780,5.33,5.33,4.42
1790,5.33,5.33,4.43
1790,5.33,5.33,4.43
1790,5.33,5.33,4.43
1790,5.33,5.33,4.43
1790,5.33,5.33,4.43
1790,5.33,5.33,4.43
1790,5.34,5.34,4.44
1790,5.34,5.34,4.44
1790,5.34,5.34,4.44
1790,5.34,5.34,4.44
1790,5.34,5.34,4.44
1790,5.34,5.34,4.44
1790,5.34,5.34,4.44
1790,5.34,5.34,4.45
1790,5.34,5.34,4.45
1800,5.35,5.35,4.45
1800,5.35,5.35,4.45
1800,5.35,5.35,4.45
1800,5.35,5.35,4.46
1800,5.35,5.35,4.46
1800,5.35,5.35,4.46
1800,5.35,5.35,4.46
1800,5.35,5.35,4.46
1800,5.36,5.36,4.46
1800,5.36,5.36,4.47
1800,5.36,5.36,4.47
1800,5.36,5.36,4.47
1800,5.36,5.36,4.47
1800,5.36,5.36,4.47
1810,5.36,5.36,4.48
1810,5.36,5.36,4.48
1810,5.37,5.37,4.48
1810,5.37,5.37,4.48
1810,5.37,5.37,4.48
1810,5.37,5.37,4.48
1810,5.37,5.37,4.48
1810,5.37,5.37,4.49
1810,5.37,5.37,4.49
1810,5.37,5.37,4.49
1810,5.37,5.37,4.49
1810,5.38,5.38,4.49
1810,5.38,5.38,4.49
1810,5.38,5.38,4.50
1810,5.38,5.38,4.50
1820,5.38,5.38,4.50
1820,5.38,5.38,4.50
1820,5.38,5.38,4.50
1820,5.38,5.38,4.50
1820,5.39,5.39,4.51
1820,5.39,5.39,4.51
1820,5.39,5.39,4.51
1820,5.39,5.39,4.51
1820,5.39,5.39,4.51
1820,5.39,5.39,4.51
1820,5.39,5.39,4.52
1820,5.39,5.39,4.52
1820,5.40,5.40,4.52
1820,5.40,5.40,4.52
1820,5.40,5.40,4.52
1830,5.40,5.40,4.53
1830,5.40,5.40,4.53
1830,5.40,5.40,4.53
1830,5.40,5.40,4.53
1830,5.40,5.40,4.53
1830,5.40,5.40,4.54
1830,5.41,5.41,4.54
1830,5.41,5.41,4.54
1830,5.41,5.41,4.54
1830,5.41,5.41,4.54
1830,5.41,5.41,4.54
1830,5.41,5.41,4.54
1830,5.41,5.41,4.55
1840,5.41,5.41,4.55
1840,5.42,5.42,4.55
1840,5.42,5.42,4.55
1840,5.42,5.42,4.55
1840,5.42,5.42,4.56
1840,5.42,5.42,4.56
1840,5.42,5.42,4.56
1840,5.42,5.42,4.56
1840,5.42,5.42,4.56
1840,5.43,5.43,4.57
1840,5.43,5.43,4.57
1840,5.43,5.43,4.57
1840,5.43,5.43,4.57
1840,5.43,5.43,4.57
1840,5.43,5.43,4.57
1850,5.43,5.43,4.58
1850,5.43,5.43,4.58
1850,5.43,5.43,4.58
1850,5.44,5.44,4.58
1850,5.44,5.44,4.58
1850,5.44,5.44,4.58
1850,5.44,5.44,4.59
1850,5.44,5.44,4.59
1850,5.44,5.44,4.59
1850,5.44,5.44,4.59
1850,5.44,5.44,4.59
1850,5.45,5.45,4.60
1850,5.45,5.45,4.60
1860,5.45,5.45,4.60
1860,5.45,5.45,4.60
1860,5.45,5.45,4.60
1860,5.45,5.45,4.61
1860,5.45,5.45,4.61
1860,5.45,5.45,4.61
1860,5.46,5.46,4.61
1860,5.46,5.46,4.61
1860,5.46,5.46,4.61
1860,5.46,5.46,4.62
1860,5.46,5.46,4.62
1860,5.46,5.46,4.62
1860,5.46,5.46,4.62
1860,5.46,5.46,4.62
1870,5.46,5.46,4.63
1870,5.47,5.47,4.63
1870,5.47,5.47,4.63
1870,5.47,5.47,4.63
1870,5.47,5.47,4.63
1870,5.47,5.47,4.64
1870,5.47,5.47,4.64
1870,5.47,5.47,4.64
1870,5.47,5.47,4.64
1870,5.48,5.48,4.64
1870,5.48,5.48,4.64
1870,5.48,5.48,4.64
1870,5.48,5.48,4.65
1880,5.48,5.48,4.65
1880,5.48,5.48,4.65
1880,5.48,5.48,4.65
1880,5.48,5.48,4.65
1880,5.49,5.49,4.66
1880,5.49,5.49,4.66
1880,5.49,5.49,4.66
1880,5.49,5.49,4.66
1880,5.49,5.49,4.66
1880,5.49,5.49,4.67
1880,5.49,5.49,4.67
1880,5.49,5.49,4.67
1880,5.49,5.49,4.67
1880,5.50,5.50,4.67
1890,5.50,5.50,4.68
1890,5.50,5.50,4.68
1890,5.50,5.50,4.68
1890,5.50,5.50,4.68
1890,5.50,5.50,4.68
1890,5.50,5.50,4.68
1890,5.50,5.50,4.69
1890,5.51,5.51,4.69
1890,5.51,5.51,4.69
1890,5.51,5.51,4.69
1890,5.51,5.51,4.69
1890,5.51,5.51,4.70
1900,5.51,5.51,4.70
1900,5.51,5.51,4.70
1900,5.51,5.51,4.70
1900,5.52,5.52,4.70
1900,5.52,5.52,4.70
1900,5.52,5.52,4.71
1900,5.52,5.52,4.71
1900,5.52,5.52,4.71
1900,5.52,5.52,4.71
1900,5.52,5.52,4.71
